,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
16,0.07483410835266113,0.022989891025129175,0.0016813278198242188,3.520692533691034e-05,0.3488847606312973,5,149,"OrderedDict([('colsample_bytree', 0.3488847606312973), ('max_depth', 5), ('n_estimators', 149)])",0.48598130841121495,0.3695652173913043,0.4727272727272728,0.44000000000000006,0.37209302325581395,0.4280733643571212,0.049084718612318175,26
17,0.04643268585205078,0.018896451747998613,0.0015522003173828124,3.273916841430036e-05,0.3702840853771166,3,128,"OrderedDict([('colsample_bytree', 0.3702840853771166), ('max_depth', 3), ('n_estimators', 128)])",0.5614035087719298,0.39583333333333337,0.43636363636363634,0.4731182795698926,0.46315789473684216,0.4659753305551269,0.05470328887763155,3
18,0.06469564437866211,0.01821264150324646,0.0016296863555908202,3.601512892318987e-05,0.36284741201793747,5,125,"OrderedDict([('colsample_bytree', 0.36284741201793747), ('max_depth', 5), ('n_estimators', 125)])",0.543859649122807,0.3695652173913043,0.41509433962264153,0.4948453608247423,0.37113402061855677,0.4388997175160104,0.06944445384379923,21
19,0.02271866798400879,0.014776620640270693,0.0014563560485839843,4.0517860923989446e-05,0.3559536807704237,3,50,"OrderedDict([('colsample_bytree', 0.3559536807704237), ('max_depth', 3), ('n_estimators', 50)])",0.4615384615384615,0.44897959183673464,0.45454545454545453,0.4666666666666667,0.4731182795698926,0.46096969083144196,0.008548690284264448,5
20,0.05246601104736328,0.023916074776600512,0.001558542251586914,3.745039091390145e-05,0.36534622468797545,3,140,"OrderedDict([('colsample_bytree', 0.36534622468797545), ('max_depth', 3), ('n_estimators', 140)])",0.5689655172413793,0.39175257731958757,0.3928571428571428,0.4615384615384615,0.46315789473684216,0.4556543187386827,0.06474144321909393,10
21,0.05200915336608887,0.01666840734605002,0.0015770435333251954,8.199652729176616e-05,0.714805940319301,5,75,"OrderedDict([('colsample_bytree', 0.714805940319301), ('max_depth', 5), ('n_estimators', 75)])",0.5486725663716814,0.40425531914893614,0.4339622641509434,0.41666666666666663,0.48000000000000004,0.4567113632676455,0.05267249619728171,9
22,0.060156822204589844,0.02456867660722555,0.0015918731689453125,5.004232752556722e-05,0.580643542432583,4,114,"OrderedDict([('colsample_bytree', 0.580643542432583), ('max_depth', 4), ('n_estimators', 114)])",0.5090909090909091,0.3478260869565217,0.4821428571428571,0.4742268041237113,0.4444444444444445,0.4515462203516888,0.05580368367377218,14
23,0.020092201232910157,0.0007097067705166042,0.0037871360778808593,0.004675824264656293,0.34976981682153285,3,67,"OrderedDict([('colsample_bytree', 0.34976981682153285), ('max_depth', 3), ('n_estimators', 67)])",0.4444444444444444,0.3695652173913043,0.45283018867924524,0.4347826086956521,0.4680851063829787,0.4339415131187249,0.0339938038036699,23
24,0.019652462005615233,0.00042742914191215277,0.0014769077301025391,7.700906818484722e-05,0.37260969511355824,3,63,"OrderedDict([('colsample_bytree', 0.37260969511355824), ('max_depth', 3), ('n_estimators', 63)])",0.4770642201834862,0.4421052631578948,0.45045045045045046,0.49462365591397855,0.4301075268817204,0.4588702233175061,0.02361600573735158,6
25,0.018974781036376953,0.0002604641520276204,0.001464080810546875,3.698652204859526e-05,0.36812607624502636,3,62,"OrderedDict([('colsample_bytree', 0.36812607624502636), ('max_depth', 3), ('n_estimators', 62)])",0.5094339622641509,0.43749999999999994,0.4587155963302752,0.48936170212765956,0.4615384615384615,0.47130994445210944,0.025205231663724233,2
26,0.02053990364074707,0.00012149962374880915,0.0014771461486816407,4.275759207230727e-05,0.36262418999235657,3,67,"OrderedDict([('colsample_bytree', 0.36262418999235657), ('max_depth', 3), ('n_estimators', 67)])",0.49523809523809526,0.4421052631578948,0.4339622641509434,0.4666666666666667,0.47916666666666674,0.4634277911760535,0.02277263904173132,4
